4913	Tableware/Pottery	halfgreen painted clay pot	Lead	0.1	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4914	Tableware/Pottery	fully green painted pot	Lead	9.9	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4915	Tableware/Pottery	large clay bowl	Lead	9.9	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4916	Tableware/Pottery	large clay pot	Lead	3.7	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4917	Tableware/Pottery	purple painted clay pot	Lead	2.7	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4918	Tableware/Pottery	green orange painted clay pot	Lead	0.2	MG/CM^2	Unknown	Unknown	UNITED STATES	01/27/2020	C	NO
4919	Food-Spice	bouillon cubes	Lead	Unknown	ppm	Unilever	NIGERIA	NIGERIA	01/27/2020	C	NA
4920	Religious powder	koli	Lead	730000	ppm	Unknown	Unknown	GHANA	01/28/2020	C	YES
4921	Religious powder	kajal	Lead	160	ppm	Roni	SAUDI ARABIA	GHANA	01/28/2020	C	YES
4922	Food-Spice	fenugreek	Lead	0.89	ppm	Unknown	GEORGIA	GEORGIA	01/28/2020	C	NO
4923	Food-Spice	zra	Lead	Unknown	ppm	Tamani 1 Corp	GEORGIA	GEORGIA	01/28/2020	C	NA
4924	Food Other	dried natural herbs	Lead	Unknown	ppm	Unknown	Unknown	ECUADOR	01/28/2020	C	NA
4925	Dietary Supplement/Medications/Remedy	refined nasal ease capsules	Arsenic	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4926	Dietary Supplement/Medications/Remedy	refined nasal ease capsules	Cadmium	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4927	Dietary Supplement/Medications/Remedy	refined nasal ease capsules	Lead	2.9	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	YES
4928	Dietary Supplement/Medications/Remedy	refined nasal ease capsules	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4929	Dietary Supplement/Medications/Remedy	kpic specific passwan urinary system support dietary supplement	Arsenic	Unknown	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co., LTD	CHINA	UNITED STATES	01/29/2020	S	NA
4930	Dietary Supplement/Medications/Remedy	kpic specific passwan urinary system support dietary supplement	Cadmium	Unknown	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co., LTD	CHINA	UNITED STATES	01/29/2020	S	NA
4931	Dietary Supplement/Medications/Remedy	kpic specific passwan urinary system support dietary supplement	Lead	1.6	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co., LTD	CHINA	UNITED STATES	01/29/2020	S	YES
4932	Dietary Supplement/Medications/Remedy	kpic specific passwan urinary system support dietary supplement	Mercury	Unknown	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co., LTD	CHINA	UNITED STATES	01/29/2020	S	NA
4933	Cosmetics	nufutong tibetan medicine skinbeatuty series	Mercury	4400	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	YES
4934	Dietary Supplement/Medications/Remedy	yin kongkgs breath natural dietary supplement	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4935	Dietary Supplement/Medications/Remedy	yin kongkgs breath natural dietary supplement	Cadmium	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4936	Dietary Supplement/Medications/Remedy	yin kongkgs breath natural dietary supplement	Lead	1.2	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	YES
4937	Dietary Supplement/Medications/Remedy	yin kongkgs breath natural dietary supplement	Mercury	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4938	Dietary Supplement/Medications/Remedy	bi yan pian support rhinal dietary supplement	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4939	Dietary Supplement/Medications/Remedy	bi yan pian support rhinal dietary supplement	Cadmium	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4940	Dietary Supplement/Medications/Remedy	bi yan pian support rhinal dietary supplement	Lead	0.58	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	YES
4941	Dietary Supplement/Medications/Remedy	bi yan pian support rhinal dietary supplement	Mercury	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4942	Dietary Supplement/Medications/Remedy	gan mao qing capsules herbal supplement	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4943	Dietary Supplement/Medications/Remedy	gan mao qing capsules herbal supplement	Cadmium	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4944	Dietary Supplement/Medications/Remedy	gan mao qing capsules herbal supplement	Lead	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4945	Dietary Supplement/Medications/Remedy	gan mao qing capsules herbal supplement	Mercury	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4946	Dietary Supplement/Medications/Remedy	tieh ta wan sprains support dietary supplement	Arsenic	Unknown	ppm	Tianjin Boai Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	01/29/2020	S	NA
4947	Dietary Supplement/Medications/Remedy	tieh ta wan sprains support dietary supplement	Cadmium	Unknown	ppm	Tianjin Boai Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	01/29/2020	S	NA
4948	Dietary Supplement/Medications/Remedy	tieh ta wan sprains support dietary supplement	Lead	Unknown	ppm	Tianjin Boai Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	01/29/2020	S	NA
4949	Dietary Supplement/Medications/Remedy	tieh ta wan sprains support dietary supplement	Mercury	0.18	ppm	Tianjin Boai Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	01/29/2020	S	NO
4950	Dietary Supplement/Medications/Remedy	jinkui shenqi wan herbal supplement	Arsenic	Unknown	ppm	Beijing Tong Ren Tang Technologies Co.,Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4951	Dietary Supplement/Medications/Remedy	jinkui shenqi wan herbal supplement	Cadmium	Unknown	ppm	Beijing Tong Ren Tang Technologies Co.,Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4952	Dietary Supplement/Medications/Remedy	jinkui shenqi wan herbal supplement	Lead	Unknown	ppm	Beijing Tong Ren Tang Technologies Co.,Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4953	Dietary Supplement/Medications/Remedy	jinkui shenqi wan herbal supplement	Mercury	Unknown	ppm	Beijing Tong Ren Tang Technologies Co.,Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4954	Cosmetics	q10 vital age cream	Mercury	Unknown	ppm	Unknown	JAPAN	UNITED STATES	01/29/2020	S	NA
4955	Dietary Supplement/Medications/Remedy	sanjin herbal diuretic tablets	Arsenic	Unknown	ppm	Unknown (foreign language)	CHINA	UNITED STATES	01/29/2020	S	NA
4956	Dietary Supplement/Medications/Remedy	sanjin herbal diuretic tablets	Cadmium	Unknown	ppm	Unknown (foreign language)	CHINA	UNITED STATES	01/29/2020	S	NA
4957	Dietary Supplement/Medications/Remedy	sanjin herbal diuretic tablets	Lead	Unknown	ppm	Unknown (foreign language)	CHINA	UNITED STATES	01/29/2020	S	NA
4958	Dietary Supplement/Medications/Remedy	sanjin herbal diuretic tablets	Mercury	Unknown	ppm	Unknown (foreign language)	CHINA	UNITED STATES	01/29/2020	S	NA
4959	Dietary Supplement/Medications/Remedy	gastrointestinal support dietary supplement	Arsenic	Unknown	ppm	Taiji Group Sichuan Mianyang Pharmaceutical Co., L	CHINA	UNITED STATES	01/29/2020	S	NA
4960	Dietary Supplement/Medications/Remedy	gastrointestinal support dietary supplement	Cadmium	Unknown	ppm	Taiji Group Sichuan Mianyang Pharmaceutical Co., L	CHINA	UNITED STATES	01/29/2020	S	NA
4961	Dietary Supplement/Medications/Remedy	gastrointestinal support dietary supplement	Lead	Unknown	ppm	Taiji Group Sichuan Mianyang Pharmaceutical Co., L	CHINA	UNITED STATES	01/29/2020	S	NA
4962	Dietary Supplement/Medications/Remedy	gastrointestinal support dietary supplement	Mercury	Unknown	ppm	Taiji Group Sichuan Mianyang Pharmaceutical Co., L	CHINA	UNITED STATES	01/29/2020	S	NA
4963	Dietary Supplement/Medications/Remedy	solstice medicine company lung tan xie gan pill herbal supplement	Arsenic	Unknown	ppm	Anhui Yanshoutang Pharmacetical Co., Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4964	Dietary Supplement/Medications/Remedy	solstice medicine company lung tan xie gan pill herbal supplement	Cadmium	Unknown	ppm	Anhui Yanshoutang Pharmacetical Co., Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4965	Dietary Supplement/Medications/Remedy	solstice medicine company lung tan xie gan pill herbal supplement	Lead	Unknown	ppm	Anhui Yanshoutang Pharmacetical Co., Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4966	Dietary Supplement/Medications/Remedy	solstice medicine company lung tan xie gan pill herbal supplement	Mercury	Unknown	ppm	Anhui Yanshoutang Pharmacetical Co., Ltd	CHINA	UNITED STATES	01/29/2020	S	NA
4967	Dietary Supplement/Medications/Remedy	qing re san jie pian	Arsenic	1.6	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	YES
4968	Dietary Supplement/Medications/Remedy	qing re san jie pian	Cadmium	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4969	Dietary Supplement/Medications/Remedy	qing re san jie pian	Lead	0.88	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	YES
4970	Dietary Supplement/Medications/Remedy	qing re san jie pian	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4971	Dietary Supplement/Medications/Remedy	meditalent kang yuan softgel	Arsenic	Unknown	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NA
4972	Dietary Supplement/Medications/Remedy	meditalent kang yuan softgel	Cadmium	Unknown	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NA
4973	Dietary Supplement/Medications/Remedy	meditalent kang yuan softgel	Lead	Unknown	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NA
4974	Dietary Supplement/Medications/Remedy	meditalent kang yuan softgel	Mercury	Unknown	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NA
4975	Dietary Supplement/Medications/Remedy	jujube seed decoction dietary supplement	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4976	Dietary Supplement/Medications/Remedy	jujube seed decoction dietary supplement	Cadmium	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4977	Dietary Supplement/Medications/Remedy	jujube seed decoction dietary supplement	Lead	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4978	Dietary Supplement/Medications/Remedy	jujube seed decoction dietary supplement	Mercury	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4979	Dietary Supplement/Medications/Remedy	lee buan soa pill	Arsenic	Unknown	ppm	Lee Buan Soa Dispensary (Hangkao) Co., LTD.	THAILAND	UNITED STATES	01/29/2020	S	NA
4980	Dietary Supplement/Medications/Remedy	lee buan soa pill	Cadmium	Unknown	ppm	Lee Buan Soa Dispensary (Hangkao) Co., LTD.	THAILAND	UNITED STATES	01/29/2020	S	NA
4981	Dietary Supplement/Medications/Remedy	lee buan soa pill	Lead	Unknown	ppm	Lee Buan Soa Dispensary (Hangkao) Co., LTD.	THAILAND	UNITED STATES	01/29/2020	S	NA
4982	Dietary Supplement/Medications/Remedy	lee buan soa pill	Mercury	Unknown	ppm	Lee Buan Soa Dispensary (Hangkao) Co., LTD.	THAILAND	UNITED STATES	01/29/2020	S	NA
4983	Dietary Supplement/Medications/Remedy	stork brand concentrated ning sou wan quiet pill	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4984	Dietary Supplement/Medications/Remedy	stork brand concentrated ning sou wan quiet pill	Cadmium	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4985	Dietary Supplement/Medications/Remedy	stork brand concentrated ning sou wan quiet pill	Lead	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4986	Dietary Supplement/Medications/Remedy	stork brand concentrated ning sou wan quiet pill	Mercury	Unknown	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NA
4987	Food-Spice	maesri chilli powder high quality red chilli powder	Lead	Unknown	ppm	Unknown	THAILAND	UNITED STATES	01/29/2020	S	NA
4988	Food-Spice	roland chili pepper powder	Lead	0.3	ppm	Unknown	CHINA	UNITED STATES	01/29/2020	S	NO
4989	Food-Spice	oriental mascot chinese pepper powder	Lead	1.1	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NO
4990	Food-Spice	oriental mascot red pepper powder	Lead	0.41	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	01/29/2020	S	NO
4991	Tableware/Pottery	painted spoon	Lead	1.37	MG/CM^2	Unknown	Unknown	UNITED STATES	01/29/2020	S	NO
4992	Tableware/Pottery	painted spoon	Lead	2500	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	S	YES
4993	Tableware/Pottery	brown glazed pot w lid	Lead	Unknown	MG/CM^2	Unknown	Unknown	UNITED STATES	01/29/2020	S	NA
4994	Food-Spice	chili p extra hot	Lead	0.86	ppm	Unknown	Unknown	UNITED STATES	01/29/2020	A	NO
4995	Food-Spice	turmeric powder	Lead	0.7	ppm	Synthite Industries Spice Div	INDIA	UNITED STATES	01/29/2020	A	NO
4996	Food Other	chakki atta	Lead	Unknown	ppm	Gen Mills India Pvt	INDIA	UNITED STATES	01/29/2020	A	NA
4997	Food-Spice	chicken masala	Lead	Unknown	ppm	National Foods LTD	PAKISTAN	PAKISTAN	01/29/2020	C	NA
4998	Dietary Supplement/Medications/Remedy	kapa	Lead	3.6	ppm	Unknown	Unknown	AFGHANISTAN	01/29/2020	C	YES
4999	Food-Spice	turmeric	Lead	10000	ppm	Unknown	Unknown	PAKISTAN	01/29/2020	C	YES
5000	Food-Spice	cumin powder	Lead	0.31	ppm	Pran	BANGLADESH	UNITED STATES	01/31/2020	C	NO
5001	Food-Spice	cumin powder	Lead	Unknown	ppm	Square Food & Beverage, Ltd	BANGLADESH	UNITED STATES	01/31/2020	C	NA
5002	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	01/31/2020	C	NA
5003	Food-Spice	turmeric powder	Lead	0.64	ppm	Unknown	Unknown	UNITED STATES	01/31/2020	C	NO
5004	Food-Candy	lollipop	Lead	Unknown	ppm	Unknown	ECUADOR	ECUADOR	02/04/2020	C	NA
5005	Food-Spice	turmeric	Lead	0.58	ppm	Unknown	PAKISTAN	UNITED STATES	02/06/2020	C	NO
5006	Food-Spice	chili powder	Lead	0.57	ppm	Unknown	PAKISTAN	UNITED STATES	02/06/2020	C	NO
5007	Food-Candy	tamarindo pulp	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	02/08/2020	C	NA
5008	Food-Candy	mazapan	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	02/08/2020	C	NA
5009	Food Other	chocolate bar	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	02/08/2020	C	NA
5010	Food-Spice	soup spice	Lead	14	ppm	Unknown	EGYPT	EGYPT	02/10/2020	C	YES
5011	Other	bird seeds	Lead	Unknown	ppm	Unknown	Unknown	Unknown	02/11/2020	C	NA
5012	Food-Spice	cumin powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	02/13/2020	C	NA
5013	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	02/13/2020	C	NA
5014	Dietary Supplement/Medications/Remedy	baby mixed nutrients powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	02/13/2020	C	NA
5015	Food-Spice	fish masala powder	Lead	0.24	ppm	Unknown	INDIA	INDIA	02/13/2020	C	NO
5016	Food-Spice	curry powder	Lead	0.55	ppm	Unknown	INDIA	INDIA	02/13/2020	C	NO
5017	Food-Spice	coriander powder	Lead	5.4	ppm	Unknown	INDIA	INDIA	02/13/2020	C	YES
5018	Tableware/Pottery	clay pot	Lead	12.6	MG/CM^2	Unknown	Unknown	UNITED STATES	02/14/2020	C	NO
5019	Food-Spice	turmeric	Lead	1.3	ppm	Unknown	BANGLADESH	UNITED STATES	02/14/2020	C	NO
5020	Food-Spice	chili powder	Lead	190	ppm	Unknown	BANGLADESH	UNITED STATES	02/14/2020	C	YES
5021	Food-Spice	coriander seeds	Lead	79	ppm	Unknown	BANGLADESH	UNITED STATES	02/14/2020	C	YES
5022	Food-Spice	cumin	Lead	120	ppm	Unknown	BANGLADESH	UNITED STATES	02/14/2020	C	YES
5023	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/18/2020	C	NA
5024	Food-Spice	maggi 2 minute noodle seasoning packet	Lead	1.3	ppm	Maggi	INDIA	UNITED STATES	02/18/2020	C	NO
5025	Other	eko alumbre en polvo	Mercury	Unknown	ppm	Promeka Inc	UNITED STATES	UNITED STATES	02/19/2020	S	NA
5026	Dietary Supplement/Medications/Remedy	lydia pinkham herbal tablet supplement	Arsenic	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5027	Dietary Supplement/Medications/Remedy	lydia pinkham herbal tablet supplement	Cadmium	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5028	Dietary Supplement/Medications/Remedy	lydia pinkham herbal tablet supplement	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5029	Dietary Supplement/Medications/Remedy	lydia pinkham herbal tablet supplement	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5030	Other	dd alum lumps	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5031	Food-Spice	la frontera imports camaron molido	Lead	0.24	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NO
5032	Food-Spice	anelina	Lead	0.63	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NO
5033	Food-Spice	la bodeguita piquin molido	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5034	Food-Spice	la bodequita turmeric	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5035	Food-Spice	la bodeguita achiote annato	Lead	3	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	YES
5036	Dietary Supplement/Medications/Remedy	guardian fibrasina fiber supplement	Arsenic	Unknown	ppm	Guardian Drug Company	UNITED STATES	UNITED STATES	02/19/2020	S	NA
5037	Dietary Supplement/Medications/Remedy	guardian fibrasina fiber supplement	Cadmium	Unknown	ppm	Guardian Drug Company	UNITED STATES	UNITED STATES	02/19/2020	S	NA
5038	Dietary Supplement/Medications/Remedy	guardian fibrasina fiber supplement	Lead	Unknown	ppm	Guardian Drug Company	UNITED STATES	UNITED STATES	02/19/2020	S	NA
5039	Dietary Supplement/Medications/Remedy	guardian fibrasina fiber supplement	Mercury	Unknown	ppm	Guardian Drug Company	UNITED STATES	UNITED STATES	02/19/2020	S	NA
5040	Food-Spice	los compadres camaron molido	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5041	Food-Spice	los compadres chile piquin molido ground hot pepper	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5042	Food-Spice	krasdale chili powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5043	Food-Spice	dried shrimp	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5044	Food-Spice	spice	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5045	Food-Spice	izalco relajo spice mix	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/19/2020	S	NA
5046	Food-Spice	maggi crevette	Lead	1.2	ppm	Unknown	GHANA	GHANA	02/19/2020	C	NO
5047	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	GUYANA	GUYANA	02/21/2020	C	NA
5048	Food-Spice	curry powder	Lead	Unknown	ppm	Unknown	GUYANA	UNITED STATES	02/21/2020	C	NA
5049	Religious powder	sindoor	Lead	0.22	ppm	Unknown	UNITED STATES	UNITED STATES	02/21/2020	C	NO
5050	Toys/Children's Products	maraca	Lead	10	ppm	Unknown	Unknown	UNITED STATES	02/21/2020	C	NO
5051	Toys/Children's Products	xylophone stick	Lead	3.1	ppm	Unknown	Unknown	Unknown	02/21/2020	C	NO
5052	Toys/Children's Products	green puzzle piece	Lead	45	ppm	Unknown	Unknown	Unknown	02/21/2020	C	NO
5053	Toys/Children's Products	plain toys	Lead	3.8	ppm	Unknown	UNITED STATES	UNITED STATES	02/24/2020	C	NO
5054	Tableware/Pottery	red plate	Lead	43	ppm	Pier 1	ITALY	ITALY	02/24/2020	C	NO
5055	Cosmetics	san lorenzo contra dolores	Mercury	Unknown	ppm	Laboratorios Contifarma	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5056	Cosmetics	sanacin crema	Mercury	Unknown	ppm	Laboratorios Contifarma	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5057	Food-Spice	emma foods powdered pepper	Lead	Unknown	ppm	Unknown	GHANA	UNITED STATES	02/26/2020	S	NA
5058	Dietary Supplement/Medications/Remedy	adom koo cspsules kooko aduro	Arsenic	Unknown	ppm	Unknown	GHANA	UNITED STATES	02/26/2020	S	NA
5059	Dietary Supplement/Medications/Remedy	adom koo cspsules kooko aduro	Cadmium	Unknown	ppm	Unknown	GHANA	UNITED STATES	02/26/2020	S	NA
5060	Dietary Supplement/Medications/Remedy	adom koo cspsules kooko aduro	Lead	Unknown	ppm	Unknown	GHANA	UNITED STATES	02/26/2020	S	NA
5061	Dietary Supplement/Medications/Remedy	adom koo cspsules kooko aduro	Mercury	Unknown	ppm	Unknown	GHANA	UNITED STATES	02/26/2020	S	NA
5062	Dietary Supplement/Medications/Remedy	alopecil syrup clean chest dietary supplement	Arsenic	Unknown	ppm	Alopecil Corporation, S.R.L.	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5063	Dietary Supplement/Medications/Remedy	alopecil syrup clean chest dietary supplement	Cadmium	Unknown	ppm	Alopecil Corporation, S.R.L.	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5064	Dietary Supplement/Medications/Remedy	alopecil syrup clean chest dietary supplement	Lead	Unknown	ppm	Alopecil Corporation, S.R.L.	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5065	Dietary Supplement/Medications/Remedy	alopecil syrup clean chest dietary supplement	Mercury	Unknown	ppm	Alopecil Corporation, S.R.L.	DOMINICAN REPUBLIC	UNITED STATES	02/26/2020	S	NA
5066	Cosmetics	antiguito lotion	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/26/2020	S	NA
5067	Food-Spice	brownish red spice powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/26/2020	S	NA
5068	Food-Spice	red powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/26/2020	S	NA
5069	Food-Spice	laxmi brand javantri powder	Lead	Unknown	ppm	Unknown	INDIA	UNITED STATES	02/27/2020	S	NA
5070	Cosmetics	clair white lightening cream	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/27/2020	S	NA
5071	Cosmetics	paris fair white so white skin perfector gel	Mercury	Unknown	ppm	Unknown	FRANCE	UNITED STATES	02/27/2020	S	NA
5072	Food-Spice	goldensmell red pepper powder	Lead	Unknown	ppm	Unknown	TAIWAN - PROVINCE OF CHINA	UNITED STATES	02/27/2020	S	NA
5073	Food-Spice	hot shrimp and spicy crab seasoning	Lead	Unknown	ppm	Unknown	CHINA	UNITED STATES	02/27/2020	S	NA
5074	Dietary Supplement/Medications/Remedy	taiko seirogan trumpet brand herbal dietary supplement	Arsenic	Unknown	ppm	Taiko Pharmaeutical Co Ltd	JAPAN	UNITED STATES	02/27/2020	S	NA
5075	Dietary Supplement/Medications/Remedy	taiko seirogan trumpet brand herbal dietary supplement	Cadmium	Unknown	ppm	Taiko Pharmaeutical Co Ltd	JAPAN	UNITED STATES	02/27/2020	S	NA
5076	Dietary Supplement/Medications/Remedy	taiko seirogan trumpet brand herbal dietary supplement	Lead	Unknown	ppm	Taiko Pharmaeutical Co Ltd	JAPAN	UNITED STATES	02/27/2020	S	NA
5077	Dietary Supplement/Medications/Remedy	taiko seirogan trumpet brand herbal dietary supplement	Mercury	Unknown	ppm	Taiko Pharmaeutical Co Ltd	JAPAN	UNITED STATES	02/27/2020	S	NA
5078	Cosmetics	silka skin whitening lotion skin energizer	Mercury	Unknown	ppm	Unknown	PHILIPPINES	UNITED STATES	02/27/2020	S	NA
5079	Dietary Supplement/Medications/Remedy	power monkey yee on tong stomach support	Arsenic	Unknown	ppm	Mega Good Industrial Limitedk	HONG KONG	UNITED STATES	02/27/2020	S	NA
5080	Dietary Supplement/Medications/Remedy	power monkey yee on tong stomach support	Cadmium	Unknown	ppm	Mega Good Industrial Limitedk	HONG KONG	UNITED STATES	02/27/2020	S	NA
5081	Dietary Supplement/Medications/Remedy	power monkey yee on tong stomach support	Lead	Unknown	ppm	Mega Good Industrial Limitedk	HONG KONG	UNITED STATES	02/27/2020	S	NA
5082	Dietary Supplement/Medications/Remedy	power monkey yee on tong stomach support	Mercury	Unknown	ppm	Mega Good Industrial Limitedk	HONG KONG	UNITED STATES	02/27/2020	S	NA
5083	Dietary Supplement/Medications/Remedy	joints support	Arsenic	Unknown	ppm	Guangzhou Baiyunshan Chenliji Pharmaceutical Facto	CHINA	UNITED STATES	02/27/2020	S	NA
5084	Dietary Supplement/Medications/Remedy	joints support	Cadmium	Unknown	ppm	Guangzhou Baiyunshan Chenliji Pharmaceutical Facto	CHINA	UNITED STATES	02/27/2020	S	NA
5085	Dietary Supplement/Medications/Remedy	joints support	Lead	Unknown	ppm	Guangzhou Baiyunshan Chenliji Pharmaceutical Facto	CHINA	UNITED STATES	02/27/2020	S	NA
5086	Dietary Supplement/Medications/Remedy	joints support	Mercury	Unknown	ppm	Guangzhou Baiyunshan Chenliji Pharmaceutical Facto	CHINA	UNITED STATES	02/27/2020	S	NA
5087	Dietary Supplement/Medications/Remedy	golden lily yinqiao tablet	Arsenic	Unknown	ppm	Anhui Dongshengyoubang Pharmaceutical Co. Ltd	CHINA	UNITED STATES	02/27/2020	S	NA
5088	Dietary Supplement/Medications/Remedy	golden lily yinqiao tablet	Cadmium	Unknown	ppm	Anhui Dongshengyoubang Pharmaceutical Co. Ltd	CHINA	UNITED STATES	02/27/2020	S	NA
5089	Dietary Supplement/Medications/Remedy	golden lily yinqiao tablet	Lead	5.4	ppm	Anhui Dongshengyoubang Pharmaceutical Co. Ltd	CHINA	UNITED STATES	02/27/2020	S	YES
5090	Dietary Supplement/Medications/Remedy	golden lily yinqiao tablet	Mercury	Unknown	ppm	Anhui Dongshengyoubang Pharmaceutical Co. Ltd	CHINA	UNITED STATES	02/27/2020	S	NA
5091	Dietary Supplement/Medications/Remedy	siang sha yang wei pill	Arsenic	Unknown	ppm	Yanshoutang Pharmaceutical Co. Ltd	CHINA	UNITED STATES	02/27/2020	S	NA
